,Kernel,Average False Confidence After Retraining,batch_size,eps,eps_step,norm,name,max_iter
248,rbf,0.20773631549276034,50.0,0.001,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,
249,rbf,0.3372676652274151,1.0,0.001,0.1,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
250,rbf,0.02559483474598458,100.0,0.001,0.01,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
251,rbf,0.4287668267594548,50.0,1.0,0.1,1.0,art.attacks.evasion.ProjectedGradientDescent,
252,rbf,0.2636068898331,100.0,1.0,0.3,2.0,art.attacks.evasion.ProjectedGradientDescent,
253,rbf,0.05088225032040063,100.0,0.5,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,
254,rbf,0.2841536001630616,50.0,0.1,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
255,rbf,0.28331097090193114,10.0,0.01,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
256,rbf,0.44347342815777296,1.0,0.1,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,
257,rbf,0.398065622591637,10.0,0.5,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,
258,rbf,-0.2814362530678719,100.0,1.0,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,
259,rbf,0.20764338234318194,10.0,0.01,0.001,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
260,rbf,0.16144308985232075,1.0,0.3,0.01,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
261,rbf,0.33557616527675693,50.0,1.0,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,
262,rbf,0.4511902640666454,50.0,0.001,0.001,inf,art.attacks.evasion.ProjectedGradientDescent,
263,rbf,0.06707862217533048,50.0,0.3,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
264,rbf,0.2411213110177209,1.0,0.3,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
265,rbf,0.19733926434182825,100.0,0.3,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
266,rbf,0.03924106170218876,100.0,0.5,0.5,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
267,rbf,0.3308207063274392,10.0,0.1,0.001,2.0,art.attacks.evasion.ProjectedGradientDescent,
268,rbf,0.2077363161327621,1.0,0.001,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
269,rbf,0.20728733863654508,1.0,0.01,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
270,rbf,0.3370904332661484,50.0,0.001,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
271,rbf,0.207699359539853,50.0,0.001,1.0,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
272,rbf,0.1614430897442539,100.0,0.3,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
273,rbf,0.19976910645363982,50.0,0.5,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
274,rbf,0.32840672134714616,1.0,0.5,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
275,rbf,0.33557618141024226,1.0,0.1,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
276,rbf,0.2849227106934795,1.0,0.3,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,
277,rbf,0.20640526748489987,100.0,0.5,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
278,rbf,0.05088225032040063,10.0,0.5,0.01,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
279,rbf,0.03578717785876408,50.0,0.1,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
280,rbf,0.2063112821163891,100.0,0.1,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
281,rbf,0.2636068872429562,1.0,1.0,0.1,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
282,rbf,0.20772932765275098,10.0,0.001,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
283,rbf,0.20750040178750334,50.0,0.1,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
284,rbf,0.3355745582146873,100.0,0.3,0.1,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
285,rbf,0.23880715640785594,100.0,0.5,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
286,rbf,0.3320259998365603,1.0,0.3,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
287,rbf,0.2395204145015319,100.0,0.3,1.0,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
288,rbf,0.20728730789823255,100.0,1.0,0.001,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
289,rbf,0.4511902640666454,100.0,0.001,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,
290,rbf,0.20771660291500252,1.0,0.01,0.1,1.0,art.attacks.evasion.ProjectedGradientDescent,
291,rbf,0.0392409176396847,10.0,0.5,0.5,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
292,rbf,0.05088225032040063,100.0,0.5,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
293,rbf,0.2063108265758385,10.0,0.3,0.001,2.0,art.attacks.evasion.ProjectedGradientDescent,
294,rbf,0.20750040008366968,50.0,1.0,0.1,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
295,rbf,0.44553969761920165,50.0,0.3,0.3,1.0,art.attacks.evasion.ProjectedGradientDescent,
296,rbf,0.19379785789214682,10.0,0.5,0.3,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
297,rbf,0.4511902640666454,1.0,0.001,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,
298,rbf,0.27844073031510685,100.0,0.3,0.1,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
299,rbf,0.45146828372110426,1.0,0.001,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,
300,rbf,0.06873225561629512,50.0,0.5,1.0,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
301,rbf,0.03578691545917889,10.0,0.1,0.001,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
302,rbf,0.025471998413011832,50.0,0.01,0.1,1.0,art.attacks.evasion.ProjectedGradientDescent,
303,rbf,0.3284233940844821,10.0,0.5,0.3,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
304,rbf,0.4495813788173814,50.0,0.1,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,
305,rbf,0.4511902640666454,100.0,0.001,0.01,inf,art.attacks.evasion.ProjectedGradientDescent,
306,rbf,0.27634464517086454,10.0,0.1,0.001,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
307,rbf,0.30911746229346515,100.0,0.3,0.001,inf,art.attacks.evasion.ProjectedGradientDescent,
308,rbf,0.27634431232202233,1.0,0.1,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
309,rbf,0.20229503076899147,50.0,0.5,0.01,inf,art.attacks.evasion.ProjectedGradientDescent,
310,rbf,0.33709043253089155,50.0,0.001,1.0,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
311,rbf,0.33557616527675693,50.0,1.0,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
312,rbf,0.19733926660926301,10.0,0.1,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
313,rbf,0.2063112821163891,50.0,0.1,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
314,rbf,0.06707862217533048,50.0,0.5,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
315,rbf,0.3372676671883922,50.0,0.001,0.001,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
316,rbf,0.28415321027235324,50.0,0.3,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
317,rbf,0.3348720909835208,50.0,0.01,1.0,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
318,rbf,0.2388071585694255,10.0,0.3,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
319,rbf,0.4411787129528914,50.0,0.5,0.5,1.0,art.attacks.evasion.ProjectedGradientDescent,
320,rbf,0.15681828726409758,50.0,1.0,0.1,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
321,rbf,0.20689957627218383,1.0,0.3,0.5,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
322,rbf,0.27844072639752315,50.0,0.3,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
323,rbf,0.207699359539853,10.0,0.001,1.0,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
324,rbf,0.33557616527675693,10.0,0.5,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
325,rbf,0.15681811324120346,100.0,1.0,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
326,rbf,0.20773631549276034,10.0,0.001,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
327,rbf,0.31655141600037334,1.0,0.3,1.0,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
328,rbf,0.20728730789823255,10.0,0.3,0.001,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
329,rbf,0.20689957095920217,50.0,0.3,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
330,rbf,0.15681830480567654,1.0,1.0,0.3,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
331,rbf,-0.13751266533885512,50.0,1.0,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
332,rbf,0.20728733863654508,50.0,0.01,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
333,rbf,0.2019248003637951,50.0,0.3,1.0,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
334,rbf,0.13035021241777742,1.0,0.3,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,
335,rbf,0.02547199966398219,100.0,0.01,0.3,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
336,rbf,0.31655141824806826,10.0,0.3,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
337,rbf,0.24017992890888248,50.0,0.3,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
338,rbf,0.3090727574669333,50.0,0.1,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
339,rbf,0.33667948929010183,100.0,0.01,0.3,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
340,rbf,0.31655153079772735,1.0,0.3,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
341,rbf,0.28415359669538764,100.0,0.1,0.3,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
342,rbf,0.03925673116907043,50.0,0.5,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,
343,rbf,0.19998810216011992,10.0,0.5,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
344,rbf,0.31795848852159286,1.0,1.0,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,
345,rbf,0.24112371638809837,10.0,0.3,0.01,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
346,rbf,0.33557616527675693,100.0,0.5,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
347,rbf,0.05353962593630768,100.0,1.0,0.3,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
348,rbf,0.25359681214099883,50.0,1.0,0.3,2.0,art.attacks.evasion.ProjectedGradientDescent,1.0
349,rbf,0.154697612816232,50.0,0.3,1.0,inf,art.attacks.evasion.ProjectedGradientDescent,
350,rbf,0.3366794970734061,1.0,0.01,0.001,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
351,rbf,0.20772932765275098,50.0,0.001,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
352,rbf,0.27634449426857766,1.0,1.0,0.001,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
353,rbf,0.03578691545917889,100.0,1.0,0.001,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
354,rbf,0.19994233868423647,1.0,0.5,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
355,rbf,0.3366794959196292,10.0,0.3,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,1.0
356,rbf,0.2866920084159526,1.0,1.0,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
357,rbf,0.23153282795554966,100.0,0.5,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
358,rbf,0.18407367937601193,10.0,0.5,1.0,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
359,rbf,0.13035021241777742,50.0,0.3,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
360,rbf,0.3355779000098583,50.0,0.1,0.3,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
361,rbf,0.4514125868765114,100.0,0.001,0.001,2.0,art.attacks.evasion.ProjectedGradientDescent,
362,rbf,0.33557789571796487,1.0,0.1,0.1,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
363,rbf,0.44844143432732375,100.0,0.01,0.01,inf,art.attacks.evasion.ProjectedGradientDescent,
364,rbf,0.44117873264800656,10.0,0.5,0.1,1.0,art.attacks.evasion.ProjectedGradientDescent,
365,rbf,0.28488588577273505,50.0,0.3,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,
366,rbf,0.053875528414285626,100.0,1.0,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
367,rbf,0.15681830480567654,10.0,1.0,0.3,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
368,rbf,0.05696701568194238,1.0,0.3,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
369,rbf,0.1937978526404857,100.0,0.5,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
370,rbf,0.025934408098099042,1.0,0.01,1.0,2.0,art.attacks.evasion.ProjectedGradientDescent,1.0
371,rbf,0.0569670097462085,10.0,0.3,0.1,2.0,art.attacks.evasion.ProjectedGradientDescent,
372,rbf,0.2723031905667542,1.0,0.5,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
373,rbf,0.24731070942292951,100.0,0.1,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
374,rbf,0.256328671749278,100.0,1.0,0.5,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
375,rbf,0.45073798038746393,1.0,0.01,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,
376,rbf,0.27230318002912013,1.0,0.5,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
377,rbf,0.20750052253819526,100.0,0.3,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
378,rbf,0.2866085179966627,10.0,0.001,0.001,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
379,rbf,0.2784407231117264,100.0,1.0,0.3,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
380,rbf,0.20689956881965746,10.0,0.5,0.3,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
381,rbf,0.19379786114953795,1.0,0.5,0.1,2.0,art.attacks.evasion.ProjectedGradientDescent,
382,rbf,0.33709044473082556,50.0,0.3,0.001,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
383,rbf,0.207699359539853,1.0,0.001,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
384,rbf,0.33557790313880176,100.0,0.1,0.5,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
385,rbf,0.28415359669538764,10.0,0.1,0.3,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
386,rbf,0.02593440286401069,10.0,0.01,0.001,2.0,art.attacks.evasion.ProjectedGradientDescent,
387,rbf,0.2068995739987149,100.0,0.3,0.3,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
388,rbf,0.3165514151615862,50.0,0.3,0.3,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
389,rbf,0.4511902640666454,10.0,0.001,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,
390,rbf,0.20689957185997104,100.0,0.3,0.1,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
391,rbf,0.4455397021975984,50.0,0.3,0.1,1.0,art.attacks.evasion.ProjectedGradientDescent,
392,rbf,0.29238618868656213,1.0,1.0,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
393,rbf,0.3373153953779912,100.0,0.001,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,
394,rbf,0.20640528613166972,50.0,0.5,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
395,rbf,0.3348720330437151,50.0,0.01,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,
396,poly,0.3980443892959989,100.0,0.5,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,
397,poly,0.20631127785804942,10.0,0.1,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,
398,poly,0.20771660972159162,100.0,0.3,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
399,poly,0.2784407286144316,50.0,0.3,0.5,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
400,poly,0.33715803720688703,1.0,0.01,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
401,poly,0.27230318002912013,10.0,0.5,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
402,poly,0.207699359539853,50.0,0.001,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
403,poly,0.27634430168570906,50.0,0.1,0.1,2.0,art.attacks.evasion.ProjectedGradientDescent,1.0
404,poly,0.07962377058029002,100.0,0.5,0.1,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
405,poly,0.27634431232202233,10.0,0.1,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
406,poly,0.3980443904813942,100.0,0.5,0.1,2.0,art.attacks.evasion.ProjectedGradientDescent,
407,poly,0.2077166029827739,1.0,0.01,0.3,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
408,poly,0.1973390330759373,1.0,0.5,0.001,inf,art.attacks.evasion.ProjectedGradientDescent,
409,poly,0.2077363161327621,100.0,0.001,0.5,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
410,poly,0.20750038923750225,10.0,0.5,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
411,poly,0.33709043253089155,100.0,0.001,1.0,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
412,poly,0.4512996927373278,1.0,0.01,0.5,1.0,art.attacks.evasion.ProjectedGradientDescent,
413,poly,0.4511902640666454,10.0,0.001,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,
414,poly,0.19733926660926301,10.0,0.1,0.01,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
415,poly,0.02547199469968526,1.0,1.0,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
416,poly,0.20640526179287516,1.0,0.5,0.5,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
417,poly,0.24017992890888248,1.0,0.3,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
418,poly,0.2019248030260757,1.0,0.3,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,
419,poly,0.001750127441918048,1.0,1.0,0.01,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
420,poly,0.03578691545917889,100.0,1.0,0.001,2.0,art.attacks.evasion.ProjectedGradientDescent,
421,poly,0.20631128268097823,100.0,0.1,0.1,2.0,art.attacks.evasion.ProjectedGradientDescent,
422,poly,0.02559483474598458,1.0,0.001,0.01,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
423,poly,0.20360074485822235,100.0,1.0,0.5,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
424,poly,0.398065622591637,1.0,0.5,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,
425,poly,0.20772932765275098,1.0,0.001,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
426,poly,0.3012254104510866,10.0,0.5,1.0,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
427,poly,0.3348720330437151,1.0,0.01,1.0,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
428,poly,0.13035021241777742,10.0,0.3,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
429,poly,0.20750038923750225,100.0,0.5,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
430,poly,0.20764338255960482,10.0,0.01,0.001,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
431,poly,0.42888221337057564,50.0,1.0,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,
432,poly,0.28331097089699053,100.0,0.01,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
433,poly,0.2063112826627853,50.0,0.1,1.0,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
434,poly,0.3348720330437151,100.0,0.01,1.0,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
435,poly,0.20772931649746332,50.0,0.1,0.001,2.0,art.attacks.evasion.ProjectedGradientDescent,1.0
436,poly,0.45129969245438095,10.0,0.01,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,
437,poly,0.13035021241777742,100.0,0.3,0.01,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
438,poly,0.1337394219078005,100.0,1.0,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
439,poly,0.5209073813217481,,,,,art.attacks.evasion.HopSkipJump,
440,poly,0.19379784921191975,1.0,0.5,1.0,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
441,poly,0.20728733191304077,50.0,0.3,0.01,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
442,poly,0.3308207063274392,1.0,1.0,0.001,2.0,art.attacks.evasion.ProjectedGradientDescent,
443,poly,0.15681811324120346,10.0,1.0,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
444,poly,0.2077293291417019,10.0,0.001,0.001,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
445,poly,0.20192480217422087,50.0,0.3,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
446,poly,0.207699359539853,1.0,0.001,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
447,poly,0.20689957627218383,100.0,0.3,0.5,1.0,art.attacks.evasion.ProjectedGradientDescent,
448,poly,0.2869924428414892,100.0,0.3,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,
449,poly,0.20360074485822235,10.0,1.0,0.5,1.0,art.attacks.evasion.ProjectedGradientDescent,
450,poly,0.03578717627575122,1.0,0.1,0.1,2.0,art.attacks.evasion.ProjectedGradientDescent,
451,poly,0.2077166029827739,1.0,0.01,0.5,1.0,art.attacks.evasion.ProjectedGradientDescent,
452,poly,0.0569669539670544,10.0,0.3,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,
453,poly,0.4495808043190902,10.0,0.1,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,
454,poly,0.45141258222150427,1.0,0.001,1.0,2.0,art.attacks.evasion.ProjectedGradientDescent,
455,poly,0.31655153079772735,50.0,0.3,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
456,poly,0.3355779000098583,1.0,0.1,0.3,1.0,art.attacks.evasion.ProjectedGradientDescent,
457,poly,0.19379784921191975,10.0,0.5,1.0,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
458,poly,0.2535968321297297,10.0,0.3,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
459,poly,0.44117873264800656,50.0,0.5,0.1,1.0,art.attacks.evasion.ProjectedGradientDescent,
460,poly,0.20750039873182638,100.0,0.1,0.1,1.0,art.attacks.evasion.ProjectedGradientDescent,
461,poly,0.0252920874353691,10.0,0.001,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,
462,poly,0.2411213110177209,100.0,0.3,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
463,poly,-0.2822596624774335,10.0,1.0,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,
464,poly,0.0252920874353691,100.0,0.001,0.3,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
465,poly,0.30908354228150403,10.0,0.5,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
466,poly,0.4514125822215419,50.0,0.001,0.1,2.0,art.attacks.evasion.ProjectedGradientDescent,
467,poly,0.4514125822215419,100.0,0.001,0.1,2.0,art.attacks.evasion.ProjectedGradientDescent,
468,poly,0.44554037134327446,1.0,0.3,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,
469,poly,0.1303502027309315,10.0,0.5,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
470,poly,0.06711024657026168,100.0,1.0,0.001,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
471,poly,0.2869447418260169,10.0,0.001,0.5,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
472,poly,0.19379785789214682,10.0,0.5,0.3,2.0,art.attacks.evasion.ProjectedGradientDescent,
473,poly,0.28694474175356016,50.0,0.001,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
474,poly,0.3090727574669333,50.0,0.1,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,
475,poly,0.20764337677143443,10.0,1.0,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,1.0
476,poly,0.20773632105760015,100.0,0.001,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
477,poly,0.1568182958153507,10.0,1.0,1.0,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
478,poly,0.2763442972509575,100.0,0.1,0.3,2.0,art.attacks.evasion.ProjectedGradientDescent,1.0
479,poly,-0.27248280819742454,1.0,1.0,1.0,inf,art.attacks.evasion.ProjectedGradientDescent,
480,poly,0.025934403637345844,100.0,0.01,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
481,poly,-0.13127847069860457,1.0,1.0,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
482,poly,0.29238618868656213,50.0,1.0,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
483,poly,0.4455397003004191,10.0,0.3,0.5,1.0,art.attacks.evasion.ProjectedGradientDescent,
484,poly,0.45146828372110426,100.0,0.001,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,
485,poly,0.13035021241777742,100.0,0.3,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,
486,poly,0.2068995739987149,1.0,0.3,0.3,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
487,poly,0.0017501167080702818,100.0,1.0,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
488,poly,0.2076433780430734,100.0,0.01,0.3,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
489,poly,0.4411787080465076,50.0,0.5,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,
490,poly,-0.13574767529879034,50.0,1.0,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
491,poly,0.029302068866155655,100.0,0.01,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
492,poly,0.28687170430113296,100.0,0.001,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
493,poly,0.20764333000649052,10.0,0.3,0.001,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
494,poly,0.2077293291417019,10.0,0.001,0.001,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
495,poly,0.07962376457950578,100.0,0.5,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
496,poly,0.44347342815777296,100.0,0.1,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,
497,poly,0.4512996927374345,100.0,0.01,0.3,1.0,art.attacks.evasion.ProjectedGradientDescent,
498,poly,0.06710701337032252,1.0,0.1,0.01,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
499,poly,0.24112371638809837,1.0,0.3,0.01,inf,art.attacks.evasion.ProjectedGradientDescent,
